TransactionID,TransactionAmount,MerchantID,UserID,TransactionTime,FraudIndicator,TransactionType,Location,TransactionFrequency,MerchantFrequency,TransactionHour
6409,512137.3678,44,1001,25/09/2023 00:00,0,In-store,Suburb,3,3,0
6410,940696.1187,58,1021,25/09/2023 01:00,0,Online,Suburb,4,4,1
6411,47876.58654,86,1028,25/09/2023 02:00,0,In-store,Suburb,3,2,2
6412,352295.752,50,1016,25/09/2023 03:00,0,In-store,City,6,6,3
6413,856586.3315,52,1048,25/09/2023 04:00,0,Online,City,5,3,4
6414,396114.872,70,1028,25/09/2023 05:00,0,In-store,Suburb,5,2,5
6415,199236.9819,68,1022,25/09/2023 06:00,0,In-store,City,2,2,6
6416,424851.7019,63,1083,25/09/2023 07:00,0,Online,Suburb,3,4,7
6417,385613.9462,58,1001,25/09/2023 08:00,0,In-store,Suburb,6,3,8
6418,915424.6598,23,1095,25/09/2023 09:00,0,Online,Rural,4,7,9
6419,761958.1823,44,1042,25/09/2023 10:00,0,Online,Suburb,4,1,10
6420,505165.0442,83,1098,25/09/2023 11:00,0,In-store,Rural,5,2,11
6421,988371.7297,95,1070,25/09/2023 12:00,0,Online,Suburb,8,3,12
6422,465331.0035,44,1092,25/09/2023 13:00,0,In-store,City,3,3,13
6423,58332.00704,52,1003,25/09/2023 14:00,0,In-store,Rural,6,1,14
6424,262348.0944,67,1095,25/09/2023 15:00,0,Online,City,5,1,15
6425,436126.8732,28,1080,25/09/2023 16:00,0,In-store,Suburb,0,3,16
6426,156986.9339,67,1081,25/09/2023 17:00,0,Online,Rural,3,0,17
6427,947570.3698,78,1044,25/09/2023 18:00,0,In-store,Suburb,11,3,18
6428,766872.2129,18,1027,25/09/2023 19:00,0,Online,Suburb,2,3,19
6429,268360.3717,27,1051,25/09/2023 20:00,0,Online,City,4,3,20
6430,590845.4531,51,1024,25/09/2023 21:00,0,Online,Rural,3,6,21
6431,721477.0122,60,1020,25/09/2023 22:00,1,Online,City,5,3,22
6432,941284.801,74,1032,25/09/2023 23:00,0,Online,City,4,8,23
6433,881647.1856,49,1099,26/09/2023 00:00,0,Online,Rural,2,1,0
6434,515240.7069,15,1013,26/09/2023 01:00,0,Online,City,2,1,1
6435,774675.1545,83,1043,26/09/2023 02:00,0,Online,Suburb,4,3,2
6436,562188.5394,73,1020,26/09/2023 03:00,1,In-store,Rural,4,1,3
6437,552748.6197,68,1002,26/09/2023 04:00,0,In-store,Rural,6,2,4
6438,114830.4841,15,1068,26/09/2023 05:00,0,In-store,Rural,3,2,5
6439,126225.0443,51,1091,26/09/2023 06:00,1,In-store,Rural,4,2,6
6440,529580.6617,48,1060,26/09/2023 07:00,0,In-store,Rural,2,3,7
6441,268934.6588,72,1089,26/09/2023 08:00,0,In-store,Rural,1,2,8
6442,21134.79877,1,1004,26/09/2023 09:00,0,In-store,Suburb,10,3,9
6443,722866.92,7,1096,26/09/2023 10:00,0,In-store,Rural,3,1,10
6444,32583.34803,53,1017,26/09/2023 11:00,0,Online,City,3,5,11
6445,595317.3134,31,1001,26/09/2023 12:00,0,In-store,City,5,7,12
6446,539239.8747,18,1033,26/09/2023 13:00,0,In-store,City,4,3,13
6447,968817.8091,12,1030,26/09/2023 14:00,0,In-store,Rural,3,4,14
6448,484264.718,48,1005,26/09/2023 15:00,0,In-store,City,4,2,15
6449,63695.07623,30,1012,26/09/2023 16:00,0,Online,Suburb,3,1,16
6450,551732.799,97,1032,26/09/2023 17:00,0,Online,City,8,5,17
6451,841112.061,7,1038,26/09/2023 18:00,0,In-store,Rural,5,1,18
6452,996849.5994,92,1017,26/09/2023 19:00,0,In-store,Suburb,5,4,19
6453,430400.1394,3,1058,26/09/2023 20:00,0,Online,Suburb,5,2,20
6454,320366.7126,63,1040,26/09/2023 21:00,0,Online,Suburb,3,4,21
6455,906662.6316,6,1096,26/09/2023 22:00,0,Online,City,4,2,22
6456,,95,1024,26/09/2023 23:00,0,In-store,City,5,4,23
6457,615467.3721,15,1012,27/09/2023 00:00,0,Online,Rural,5,3,0
6458,405773.8527,71,1095,27/09/2023 01:00,0,Online,Suburb,4,6,1
6459,41178.25672,43,1019,27/09/2023 02:00,0,Online,Rural,4,5,2
6460,347353.7455,94,1029,27/09/2023 03:00,0,Online,Rural,0,4,3
6461,265301.9997,91,1085,27/09/2023 04:00,0,Online,Rural,5,5,4
6462,686122.5448,81,1090,27/09/2023 05:00,0,Online,Suburb,5,5,5
6463,948795.6186,18,1052,27/09/2023 06:00,0,In-store,Suburb,2,1,6
6464,268120.3827,22,1092,27/09/2023 07:00,0,In-store,Rural,3,3,7
6465,811484.7926,61,1017,27/09/2023 08:00,0,Online,Suburb,2,4,8
6466,55454.28096,61,1073,27/09/2023 09:00,0,Online,City,5,4,9
6467,538167.1979,53,1021,27/09/2023 10:00,0,Online,Suburb,2,4,10
6468,70643.0087,26,1060,27/09/2023 11:00,0,In-store,City,3,6,11
6469,934039.5878,91,1098,27/09/2023 12:00,0,In-store,Suburb,1,3,12
6470,766374.6454,40,1075,27/09/2023 13:00,0,In-store,Rural,8,2,13
6471,657984.1162,88,1020,27/09/2023 14:00,0,In-store,Rural,5,3,14
6472,823913.992,8,1053,27/09/2023 15:00,0,Online,City,10,5,15
6473,647555.0436,21,1080,27/09/2023 16:00,0,In-store,City,9,3,16
6474,968947.5027,93,1063,27/09/2023 17:00,0,Online,Suburb,6,6,17
6475,713986.5521,43,1057,27/09/2023 18:00,0,Online,City,3,1,18
6476,924666.1437,21,1029,27/09/2023 19:00,0,Online,Rural,10,2,19
6477,517180.1788,3,1001,27/09/2023 20:00,0,Online,Suburb,9,1,20
6478,117152.7065,31,1082,27/09/2023 21:00,0,Online,City,4,1,21
6479,528224.9037,27,1059,27/09/2023 22:00,0,Online,Rural,7,3,22
6480,126960.1408,27,1064,27/09/2023 23:00,0,Online,Rural,2,6,23
6481,592534.2298,73,1086,28/09/2023 00:00,0,Online,Suburb,6,1,0
6482,482544.8112,57,1072,28/09/2023 01:00,0,In-store,Suburb,7,4,1
6483,622613.1403,97,1071,28/09/2023 02:00,0,Online,Suburb,1,3,2
6484,10145.97636,33,1089,28/09/2023 03:00,0,In-store,Suburb,4,4,3
6485,194921.0076,90,1094,28/09/2023 04:00,0,Online,City,1,5,4
6486,491381.2989,92,1098,28/09/2023 05:00,0,Online,Suburb,3,4,5
6487,950508.5112,44,1044,28/09/2023 06:00,0,Online,City,9,1,6
6488,383670.6795,43,1048,28/09/2023 07:00,0,Online,Rural,8,1,7
6489,424429.5889,31,1075,28/09/2023 08:00,0,Online,Suburb,4,3,8
6490,714724.6194,65,1015,28/09/2023 09:00,0,In-store,Suburb,3,0,9
6491,603832.378,84,1035,28/09/2023 10:00,0,Online,Suburb,7,5,10
6492,298996.2575,76,1023,28/09/2023 11:00,0,In-store,Suburb,6,1,11
6493,410875.3139,17,1053,28/09/2023 12:00,0,Online,Suburb,5,2,12
6494,217778.0289,15,1045,28/09/2023 13:00,0,In-store,Suburb,4,4,13
6495,966024.857,34,1085,28/09/2023 14:00,0,In-store,Suburb,2,4,14
6496,130721.3181,80,1092,28/09/2023 15:00,0,In-store,City,4,2,15
6497,371899.6009,4,1013,28/09/2023 16:00,0,Online,Suburb,1,2,16
6498,25936.38832,72,1034,28/09/2023 17:00,0,In-store,Suburb,4,5,17
6499,221857.314,98,1038,28/09/2023 18:00,0,In-store,Suburb,11,5,18
6500,780493.0913,89,1070,28/09/2023 19:00,0,Online,City,6,5,19
6501,201255.1148,79,1068,28/09/2023 20:00,0,Online,Suburb,2,5,20
6502,80155.39619,28,1005,28/09/2023 21:00,0,Online,Suburb,2,7,21
6503,474505.7345,73,1040,28/09/2023 22:00,0,In-store,Rural,6,1,22
6504,10068.23781,2,1070,28/09/2023 23:00,0,Online,Suburb,5,4,23
6505,84857.67781,17,1021,29/09/2023 00:00,0,Online,Rural,8,0,0
6506,807645.107,58,1028,29/09/2023 01:00,0,In-store,Rural,3,1,1
6507,771496.1975,74,1003,29/09/2023 02:00,0,Online,Suburb,5,3,2
6508,915147.3065,9,1023,29/09/2023 03:00,0,Online,Suburb,4,2,3
6509,854529.9844,31,1072,29/09/2023 04:00,0,Online,Suburb,7,3,4
6510,683207.2457,66,1019,29/09/2023 05:00,0,Online,Rural,5,3,5
6511,52427.62401,88,1075,29/09/2023 06:00,0,In-store,City,6,3,6
6512,782870.3331,62,1050,29/09/2023 07:00,0,Online,City,9,5,7
6513,845526.2598,19,1074,29/09/2023 08:00,0,In-store,Suburb,7,1,8
6514,799102.2376,81,1058,29/09/2023 09:00,1,Online,Suburb,6,2,9
6515,508528.1874,74,1092,29/09/2023 10:00,0,In-store,Rural,7,3,10
6516,232978.5485,55,1020,29/09/2023 11:00,0,In-store,Rural,8,1,11
6517,845345.4427,28,1092,29/09/2023 12:00,0,Online,City,9,2,12
6518,727190.0935,92,1093,29/09/2023 13:00,0,Online,Rural,4,4,13
6519,980763.0983,50,1072,29/09/2023 14:00,0,Online,City,3,2,14
6520,155777.0285,65,1083,29/09/2023 15:00,0,In-store,Suburb,5,3,15
6521,225742.0166,3,1053,29/09/2023 16:00,0,In-store,City,9,1,16
6522,211876.9701,79,1085,29/09/2023 17:00,0,Online,City,3,6,17
6523,792560.5136,52,1082,29/09/2023 18:00,0,In-store,Suburb,5,3,18
6524,186988.6057,10,1009,29/09/2023 19:00,0,Online,City,4,2,19
6525,66753.16384,21,1004,29/09/2023 20:00,0,Online,Rural,3,4,20
6526,998560.9505,37,1041,29/09/2023 21:00,0,Online,Rural,8,3,21
6527,24914.72972,15,1025,29/09/2023 22:00,0,Online,Suburb,2,4,22
6528,835260.5358,87,1034,29/09/2023 23:00,0,In-store,Suburb,5,1,23
6529,365430.3049,78,1073,30/09/2023 00:00,0,Online,Rural,8,4,0
6530,841631.2982,79,1009,30/09/2023 01:00,0,In-store,Rural,3,4,1
6531,554665.0292,74,1082,30/09/2023 02:00,0,Online,Rural,6,5,2
6532,901641.0664,9,1075,30/09/2023 03:00,0,Online,Rural,6,7,3
6533,7016511.539,44,1013,30/09/2023 04:00,0,In-store,City,6,0,4
6534,9197.271463,39,1009,30/09/2023 05:00,0,In-store,Rural,5,1,5
6535,75504.63478,5,1080,30/09/2023 06:00,0,Online,Suburb,8,4,6
6536,250433.6937,25,1004,30/09/2023 07:00,1,Online,Suburb,3,2,7
6537,669348.4848,56,1034,30/09/2023 08:00,0,In-store,Rural,4,3,8
6538,888283.3693,90,1007,30/09/2023 09:00,0,In-store,City,6,6,9
6539,459995.9571,64,1015,30/09/2023 10:00,0,In-store,Rural,1,2,10
6540,607012.419,72,1038,30/09/2023 11:00,0,Online,Rural,5,2,11
6541,188581.0028,86,1075,30/09/2023 12:00,0,Online,Suburb,8,3,12
6542,804986.3372,52,1096,30/09/2023 13:00,0,Online,Suburb,5,5,13
6543,967331.3785,89,1091,30/09/2023 14:00,0,Online,City,7,1,14
6544,268672.073,76,1094,30/09/2023 15:00,0,In-store,City,3,4,15
6545,494876.469,9,1052,30/09/2023 16:00,0,In-store,City,6,2,16
6546,86207.4989,10,1081,30/09/2023 17:00,0,In-store,Suburb,4,2,17
6547,559180.7428,10,1100,30/09/2023 18:00,0,In-store,City,4,3,18
6548,502833.1635,73,1083,30/09/2023 19:00,0,In-store,Rural,3,3,19
6549,144522.0405,62,1007,30/09/2023 20:00,0,In-store,Rural,9,2,20
6550,442122.0065,90,1045,30/09/2023 21:00,0,Online,Suburb,8,2,21
6551,334171.2416,99,1059,30/09/2023 22:00,0,Online,Rural,6,0,22
6552,521878.6922,91,1021,30/09/2023 23:00,0,In-store,City,5,2,23
6553,585695.77,60,1028,01/10/2023 0:00,0,In-store,Rural,1,3,0
6554,8594.729049,95,1003,01/10/2023 1:00,0,Online,City,2,3,1
6555,761029.8824,19,1014,01/10/2023 2:00,0,In-store,City,5,4,2
6556,713042.9904,38,1002,01/10/2023 3:00,0,Online,City,2,3,3
6557,366349.7576,6,1029,01/10/2023 4:00,0,Online,Rural,4,5,4
6558,53030.64198,15,1018,01/10/2023 5:00,0,In-store,Suburb,14,3,5
6559,754957.0465,93,1037,01/10/2023 6:00,0,In-store,City,4,4,6
6560,955179.643,47,1045,01/10/2023 7:00,0,Online,Rural,4,1,7
6561,,45,1045,01/10/2023 8:00,0,Online,Suburb,3,3,8
6562,323592.2613,5,1024,01/10/2023 9:00,0,In-store,Rural,3,5,9
6563,183894.5082,78,1046,01/10/2023 10:00,0,Online,Suburb,3,2,10
6564,576978.4297,53,1012,01/10/2023 11:00,0,In-store,Rural,4,2,11
6565,154925.9105,66,1053,01/10/2023 12:00,0,Online,City,4,2,12
6566,356258.3241,62,1045,01/10/2023 13:00,0,In-store,Rural,5,5,13
6567,697043.3126,23,1032,01/10/2023 14:00,0,Online,Suburb,5,1,14
6568,560159.9714,44,1018,01/10/2023 15:00,0,In-store,City,7,7,15
6569,386523.9181,52,1013,01/10/2023 16:00,1,In-store,City,7,5,16
6570,420307.5768,46,1004,01/10/2023 17:00,0,In-store,Rural,3,2,17
6571,562154.6715,19,1023,01/10/2023 18:00,0,In-store,City,6,3,18
6572,5964.141414,88,1062,01/10/2023 19:00,0,In-store,Suburb,5,5,19
6573,78602.01747,84,1054,01/10/2023 20:00,0,Online,City,4,1,20
6574,881269.942,47,1074,01/10/2023 21:00,0,Online,Suburb,8,3,21
6575,77971.20119,91,1055,01/10/2023 22:00,0,In-store,Suburb,1,4,22
6576,706832.9159,52,1069,01/10/2023 23:00,0,Online,Suburb,2,2,23
6577,920046.1603,24,1040,02/10/2023 0:00,0,Online,City,6,5,0
6578,270756.5359,17,1014,02/10/2023 1:00,0,In-store,City,4,6,1
6579,370554.3879,89,1098,02/10/2023 2:00,0,Online,Rural,3,1,2
6580,568964.5137,46,1028,02/10/2023 3:00,0,Online,Suburb,4,2,3
6581,881720.7987,64,1072,02/10/2023 4:00,0,Online,Suburb,3,4,4
6582,941911.3967,95,1080,02/10/2023 5:00,0,In-store,Rural,5,2,5
6583,739589.2918,28,1095,02/10/2023 6:00,0,Online,Rural,5,4,6
6584,86711.09888,50,1071,02/10/2023 7:00,0,Online,Suburb,3,2,7
6585,669187.2401,64,1067,02/10/2023 8:00,0,In-store,Suburb,5,1,8
6586,410362.6915,28,1029,02/10/2023 9:00,0,Online,Rural,8,2,9
6587,470753.9294,86,1100,02/10/2023 10:00,0,In-store,City,4,3,10
6588,49243.47551,56,1061,02/10/2023 11:00,0,Online,Rural,7,5,11
6589,191143.0331,59,1068,02/10/2023 12:00,0,In-store,Suburb,4,2,12
6590,790534.5562,5,1009,02/10/2023 13:00,0,In-store,Suburb,4,1,13
6591,454013.4372,54,1017,02/10/2023 14:00,1,In-store,City,5,4,14
6592,301732.0754,44,1049,02/10/2023 15:00,0,Online,Suburb,5,1,15
6593,384080.6721,42,1063,02/10/2023 16:00,0,In-store,Suburb,5,2,16
6594,854414.0734,72,1084,02/10/2023 17:00,0,Online,Rural,4,3,17
6595,749024.1175,92,1078,02/10/2023 18:00,0,Online,City,7,0,18
6596,272388.1656,57,1046,02/10/2023 19:00,0,Online,Rural,2,1,19
6597,117590.09,47,1093,02/10/2023 20:00,0,Online,City,8,3,20
6598,252073.0218,76,1013,02/10/2023 21:00,0,In-store,Suburb,4,0,21
6599,920764.3754,25,1100,02/10/2023 22:00,0,In-store,Rural,6,3,22
6600,581630.679,44,1045,02/10/2023 23:00,0,In-store,Rural,5,0,23
6601,533526.8607,15,1053,03/10/2023 0:00,0,Online,Rural,2,1,0
6602,596433.9603,51,1017,03/10/2023 1:00,0,In-store,City,5,6,1
6603,366091.6629,53,1047,03/10/2023 2:00,0,Online,Suburb,5,6,2
6604,807126.3096,34,1062,03/10/2023 3:00,0,Online,Suburb,7,3,3
6605,523333.9207,77,1050,03/10/2023 4:00,0,In-store,City,9,3,4
6606,116836.228,8,1043,03/10/2023 5:00,0,In-store,Rural,4,3,5
6607,129152.2183,77,1068,03/10/2023 6:00,0,Online,Suburb,4,2,6
6608,536905.4606,100,1084,03/10/2023 7:00,0,Online,Suburb,4,5,7
6609,936576.561,70,1075,03/10/2023 8:00,0,In-store,Rural,4,8,8
6610,308421.2865,96,1086,03/10/2023 9:00,0,In-store,City,4,3,9
6611,869554.2147,21,1072,03/10/2023 10:00,0,In-store,Suburb,4,4,10
6612,764119.177,7,1028,03/10/2023 11:00,0,Online,Rural,3,4,11
6613,247887.6617,90,1045,03/10/2023 12:00,0,Online,Rural,4,6,12
6614,36437.11424,79,1041,03/10/2023 13:00,0,In-store,Rural,7,4,13
6615,101937.0804,56,1094,03/10/2023 14:00,0,Online,City,7,4,14
6616,728521.0845,49,1097,03/10/2023 15:00,0,Online,Suburb,2,2,15
6617,199749.7711,42,1097,03/10/2023 16:00,0,In-store,City,6,2,16
6618,371333.7934,23,1036,03/10/2023 17:00,0,In-store,City,7,2,17
6619,501748.9961,52,1091,03/10/2023 18:00,0,Online,Rural,5,4,18
6620,725495.6216,79,1084,03/10/2023 19:00,0,Online,Rural,5,2,19
6621,113319.9001,53,1033,03/10/2023 20:00,0,In-store,Rural,2,1,20
6622,406425.7686,16,1025,03/10/2023 21:00,0,In-store,City,8,4,21
6623,485124.4019,96,1019,03/10/2023 22:00,0,In-store,Suburb,3,2,22
6624,540872.9813,37,1047,03/10/2023 23:00,0,In-store,Rural,4,0,23
6625,818378.8053,18,1085,04/10/2023 0:00,0,In-store,Suburb,6,2,0
6626,171761.0272,20,1033,04/10/2023 1:00,0,Online,Suburb,1,2,1
6627,807850.6687,46,1067,04/10/2023 2:00,0,In-store,Suburb,6,6,2
6628,692909.1399,2,1014,04/10/2023 3:00,0,In-store,Rural,2,1,3
6629,555915.2271,87,1079,04/10/2023 4:00,0,Online,Suburb,10,8,4
6630,699557.9176,94,1033,04/10/2023 5:00,0,In-store,City,4,1,5
6631,412076.5372,63,1042,04/10/2023 6:00,0,Online,City,7,2,6
6632,138483.7462,3,1086,04/10/2023 7:00,0,In-store,City,6,3,7
6633,665798.6637,46,1065,04/10/2023 8:00,0,Online,Rural,3,3,8
6634,524719.8395,49,1095,04/10/2023 9:00,0,Online,City,4,2,9
6635,639410.8631,1,1047,04/10/2023 10:00,0,In-store,Suburb,2,1,10
6636,338064.9812,22,1035,04/10/2023 11:00,0,In-store,Rural,12,4,11
6637,906875.8907,93,1084,04/10/2023 12:00,0,Online,Rural,4,3,12
6638,587411.1316,14,1032,04/10/2023 13:00,0,Online,Suburb,7,2,13
6639,85493.94404,92,1055,04/10/2023 14:00,0,In-store,City,5,4,14
6640,449859.0103,85,1054,04/10/2023 15:00,0,Online,Suburb,3,3,15
6641,756380.4191,45,1076,04/10/2023 16:00,0,Online,Suburb,6,1,16
6642,794155.1483,96,1051,04/10/2023 17:00,0,Online,Rural,4,4,17
6643,494647.5931,6,1080,04/10/2023 18:00,0,In-store,City,5,5,18
6644,894758.0961,65,1059,04/10/2023 19:00,0,Online,City,4,3,19
6645,267741.6704,21,1072,04/10/2023 20:00,0,In-store,City,4,5,20
6646,410657.6374,4,1014,04/10/2023 21:00,0,Online,Suburb,1,4,21
6647,898607.0509,3,1018,04/10/2023 22:00,0,Online,Rural,7,4,22
6648,896267.0908,30,1055,04/10/2023 23:00,0,In-store,Rural,5,2,23
6649,685744.1975,31,1094,05/10/2023 0:00,0,In-store,Rural,4,3,0
6650,858994.6491,34,1097,05/10/2023 1:00,0,In-store,City,7,5,1
6651,88864.38963,83,1098,05/10/2023 2:00,0,Online,City,4,3,2
6652,865008.4767,20,1056,05/10/2023 3:00,0,Online,Rural,3,2,3
6653,2980864.488,87,1049,05/10/2023 4:00,0,In-store,Suburb,4,2,4
6654,,54,1098,05/10/2023 5:00,0,Online,Rural,6,2,5
6655,239445.8994,25,1060,05/10/2023 6:00,0,In-store,Suburb,3,4,6
6656,,15,1053,05/10/2023 7:00,0,Online,Rural,8,0,7
6657,251266.8854,38,1071,05/10/2023 8:00,0,In-store,Suburb,6,1,8
6658,320635.5293,23,1006,05/10/2023 9:00,0,In-store,Rural,6,4,9
6659,135064.9882,52,1070,05/10/2023 10:00,0,Online,City,5,4,10
6660,296247.1479,66,1086,05/10/2023 11:00,0,In-store,City,2,1,11
6661,572326.5862,57,1008,05/10/2023 12:00,0,In-store,City,6,3,12
6662,441909.5227,57,1015,05/10/2023 13:00,0,In-store,City,6,4,13
6663,346784.0894,79,1026,05/10/2023 14:00,0,In-store,Rural,3,0,14
6664,746477.4836,52,1039,05/10/2023 15:00,0,In-store,City,2,3,15
6665,893520.6204,35,1003,05/10/2023 16:00,0,Online,Suburb,3,3,16
6666,756813.544,74,1057,05/10/2023 17:00,0,In-store,Suburb,3,2,17
6667,332067.502,14,1010,05/10/2023 18:00,0,Online,City,6,1,18
6668,744467.7236,91,1003,05/10/2023 19:00,0,In-store,City,4,1,19
6669,152064.9845,14,1094,05/10/2023 20:00,0,Online,City,3,3,20
6670,130404.9563,99,1046,05/10/2023 21:00,0,In-store,Rural,11,1,21
6671,345692.4743,33,1022,05/10/2023 22:00,0,Online,Suburb,2,0,22
6672,807721.5988,52,1067,05/10/2023 23:00,0,In-store,Suburb,5,4,23
6673,246423.6124,1,1065,06/10/2023 0:00,0,In-store,Suburb,4,3,0
6674,63347.08356,34,1097,06/10/2023 1:00,0,Online,Rural,2,2,1
6675,131796.3643,19,1019,06/10/2023 2:00,0,Online,Rural,11,2,2
6676,858759.094,24,1100,06/10/2023 3:00,0,Online,Suburb,6,2,3
6677,633819.9064,4,1062,06/10/2023 4:00,0,In-store,Suburb,11,4,4
6678,253275.8433,36,1098,06/10/2023 5:00,0,Online,Suburb,9,4,5
6679,555340.2957,77,1057,06/10/2023 6:00,0,In-store,City,5,2,6
6680,527626.8645,58,1095,06/10/2023 7:00,0,Online,Rural,6,1,7
6681,655470.4348,32,1088,06/10/2023 8:00,0,In-store,Suburb,7,4,8
6682,233264.2357,9,1076,06/10/2023 9:00,0,In-store,City,8,5,9
6683,864416.5469,80,1013,06/10/2023 10:00,0,Online,Suburb,4,3,10
6684,309437.6252,67,1016,06/10/2023 11:00,0,In-store,Suburb,10,1,11
6685,694162.2408,20,1016,06/10/2023 12:00,0,In-store,Rural,8,3,12
6686,16223.03391,74,1052,06/10/2023 13:00,0,Online,Suburb,5,1,13
6687,372719.8642,62,1084,06/10/2023 14:00,0,Online,Rural,9,2,14
6688,351774.647,58,1041,06/10/2023 15:00,0,Online,Rural,5,0,15
6689,543530.0801,22,1048,06/10/2023 16:00,0,Online,Suburb,1,4,16
6690,72828.98815,67,1091,06/10/2023 17:00,0,Online,City,5,1,17
6691,790152.3606,75,1039,06/10/2023 18:00,0,In-store,Suburb,10,4,18
6692,217859.0237,89,1013,06/10/2023 19:00,0,In-store,Suburb,7,3,19
6693,677070.1111,48,1004,06/10/2023 20:00,0,In-store,Suburb,7,5,20
6694,803231.802,8,1096,06/10/2023 21:00,0,In-store,City,3,1,21
6695,561920.7685,73,1098,06/10/2023 22:00,0,Online,Rural,9,1,22
6696,740909.1184,15,1043,06/10/2023 23:00,0,Online,City,6,3,23
6697,661894.1262,32,1081,07/10/2023 0:00,0,In-store,City,6,3,0
6698,355594.2442,53,1088,07/10/2023 1:00,1,In-store,Suburb,0,3,1
6699,808877.6532,67,1093,07/10/2023 2:00,0,In-store,Suburb,4,5,2
6700,294771.8997,4,1046,07/10/2023 3:00,0,In-store,City,6,2,3
6701,571255.7965,30,1092,07/10/2023 4:00,0,In-store,Rural,7,1,4
6702,745423.1994,13,1047,07/10/2023 5:00,0,Online,Rural,4,4,5
6703,3725861.88,21,1086,07/10/2023 6:00,0,In-store,Suburb,3,1,6
6704,302837.3309,41,1092,07/10/2023 7:00,0,In-store,Rural,8,2,7
6705,459400.0756,19,1053,07/10/2023 8:00,0,In-store,Rural,4,5,8
6706,817981.698,48,1025,07/10/2023 9:00,0,In-store,Rural,2,4,9
6707,929928.771,86,1041,07/10/2023 10:00,0,Online,City,4,5,10
6708,545128.9045,63,1003,07/10/2023 11:00,0,Online,City,4,3,11
6709,661500.0587,20,1077,07/10/2023 12:00,0,In-store,Suburb,6,3,12
6710,903283.2949,64,1095,07/10/2023 13:00,0,In-store,Rural,6,7,13
6711,98636.99673,37,1013,07/10/2023 14:00,0,Online,Suburb,5,3,14
6712,,31,1018,07/10/2023 15:00,0,Online,City,4,1,15
6713,708929.1163,74,1037,07/10/2023 16:00,0,Online,Suburb,4,5,16
6714,823762.0875,18,1043,07/10/2023 17:00,0,In-store,City,7,1,17
6715,857043.3254,20,1034,07/10/2023 18:00,0,In-store,City,3,2,18
6716,415165.6661,82,1081,07/10/2023 19:00,0,In-store,Suburb,4,1,19
6717,89430.9683,11,1055,07/10/2023 20:00,0,In-store,Rural,5,1,20
6718,437837.6992,86,1052,07/10/2023 21:00,0,In-store,Suburb,1,1,21
6719,230811.5167,44,1085,07/10/2023 22:00,0,In-store,Rural,5,8,22
6720,291267.3354,82,1036,07/10/2023 23:00,0,In-store,Suburb,8,2,23
6721,772290.3301,64,1054,08/10/2023 0:00,0,In-store,Suburb,4,2,0
6722,75619.53332,34,1059,08/10/2023 1:00,0,In-store,Suburb,2,1,1
6723,827598.4594,87,1052,08/10/2023 2:00,0,In-store,City,4,5,2
6724,427726.3189,65,1019,08/10/2023 3:00,0,In-store,Suburb,4,2,3
6725,596104.3247,55,1012,08/10/2023 4:00,0,Online,City,4,0,4
6726,89743.26601,74,1092,08/10/2023 5:00,0,Online,City,5,2,5
6727,337425.3424,1,1011,08/10/2023 6:00,0,In-store,City,7,6,6
6728,89791.94892,38,1048,08/10/2023 7:00,0,In-store,Suburb,6,3,7
6729,961547.5685,9,1092,08/10/2023 8:00,0,In-store,Suburb,6,3,8
6730,807280.9232,95,1099,08/10/2023 9:00,0,Online,Suburb,11,3,9
6731,459686.7911,71,1079,08/10/2023 10:00,0,In-store,Suburb,4,3,10
6732,223680.1881,17,1016,08/10/2023 11:00,0,In-store,City,4,3,11
6733,933461.7597,99,1071,08/10/2023 12:00,0,In-store,Rural,6,3,12
6734,344662.1361,52,1047,08/10/2023 13:00,0,Online,Rural,3,5,13
6735,161068.3332,18,1067,08/10/2023 14:00,0,In-store,City,3,9,14
6736,563208.072,63,1031,08/10/2023 15:00,0,Online,City,3,7,15
6737,943779.7429,33,1076,08/10/2023 16:00,0,In-store,Rural,5,5,16
6738,3929.907471,4,1008,08/10/2023 17:00,0,Online,Rural,6,3,17
6739,238201.0308,87,1089,08/10/2023 18:00,0,Online,Rural,1,3,18
6740,938453.7956,75,1061,08/10/2023 19:00,0,In-store,Rural,8,5,19
6741,171168.8583,52,1044,08/10/2023 20:00,0,In-store,Rural,4,5,20
6742,113332.1273,9,1050,08/10/2023 21:00,0,Online,Suburb,6,3,21
6743,570230.1971,64,1035,08/10/2023 22:00,0,In-store,Rural,6,1,22
6744,861857.6389,30,1076,08/10/2023 23:00,0,Online,Suburb,6,3,23
6745,477162.1067,8,1061,09/10/2023 0:00,0,Online,Suburb,2,2,0
6746,994564.8003,5,1085,09/10/2023 1:00,0,In-store,City,3,3,1
6747,679203.7824,76,1090,09/10/2023 2:00,0,Online,City,6,5,2
6748,74167.49972,63,1055,09/10/2023 3:00,0,Online,Rural,2,3,3
6749,992832.8485,1,1066,09/10/2023 4:00,0,Online,City,4,6,4
6750,407953.4474,15,1014,09/10/2023 5:00,0,In-store,Rural,5,2,5
6751,287473.7936,89,1004,09/10/2023 6:00,0,In-store,City,8,0,6
6752,557923.3957,82,1017,09/10/2023 7:00,0,Online,City,4,3,7
6753,304377.1611,38,1069,09/10/2023 8:00,0,In-store,Rural,7,3,8
6754,86548.86137,42,1024,09/10/2023 9:00,0,In-store,City,3,1,9
6755,1528.200245,46,1049,09/10/2023 10:00,0,In-store,Rural,2,3,10
